"","Easting","Northing","Purprice","BldIntWr","BldPostW","Bld60s","Bld70s","Bld80s","TypDetch","TypSemiD","TypFlat","GarSingl","GarDoubl","Tenfree","CenHeat","BathTwo","BedTwo","BedThree","BedFour","BedFive","NewPropD","FlorArea","NoCarHh","CarspP","ProfPct","UnskPct","RetiPct","Saleunem","Unemploy","PopnDnsy"
"32071",535900,185600,264000,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,272.5094273,5.5556,68.0556,16.6667,0,0,5,5.48168,4.5858
"32074",542100,182700,65000,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,79.505136255,46.2687,38.9313,0,25,62.5,3.4188,51.57314,19.09091
"32076",532200,190700,32000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,84.985046347,17.2619,40.2,0,0,30.7692,6.0976,71.06032,15.2
"32078",526200,181900,100000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.269853064,14.6342,55.4517,11.1111,11.1111,44.4444,5.3254,31.68531,7.17213
"32079",526400,184700,160000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,137.92655063,50,19.4872,0,0,12.5,26.1147,47.92469,4.85651
"32080",524800,172800,39000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,73.653706834,5.1282,63.5417,0,0,40,3.1915,76.45218,15.16937
"32083",525900,184500,84000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,102.16781528,47.0874,34.1629,0,0,60,6.422,14.51613,32.92683
"32084",532400,192300,185000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,139.31974811,5.7803,63.4497,30.7692,0,23.0769,2.521,46.55927,6.99301
"32085",526200,174800,71000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,105.6972489,4.2553,57.7708,21.0526,0,26.3158,4.0625,38.88378,4.12186
"32086",526300,164000,45500,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,77.090260621,34.0909,28.2374,5.8824,11.7647,0,12.8472,88.47779,5.84879
"32089",534000,180300,84000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,95.201827875,20.4545,57.4257,7.6923,0,46.1539,4.1985,8.61867,5.74163
"32090",536900,198700,79000,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,58.70005387,35.6757,37.8313,0,28.5714,100,8.0402,47.86525,4.62725
"32091",513000,170800,92500,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,102.91085394,20.1149,49.8607,26.6667,0,6.6667,5.7143,3.99722,8.98693
"32092",509400,181700,85000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,103,10.8696,63.4783,0,0,33.3333,1.3158,8.43173,4.97238
"32093",510800,176500,85000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,110,19.3717,46.9512,0,0,30.7692,5.9259,0.98203,6.06936
"32094",512900,173200,85000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,110,8.8106,58.216,6.6667,0,46.6667,4.321,39.50417,7.8712
"32095",512900,173200,110000,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,127.52400944,16.5644,54.9398,7.6923,0,23.0769,3.139,6.02471,15.6682
"32097",513300,187200,92500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,96.595025356,19.4444,50.5495,10,0,40,6.1538,25.49697,10.70234
"32098",510600,176800,82500,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,99.381420318,11,59.542,0,0,10,4.1667,36.38161,10.60606
"32099",514800,176300,82500,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,99.381420318,36.6142,40.4255,6.6667,0,53.3333,6.1983,14.88715,13.13869
"32100",514800,176300,66000,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,74.303865659,50.4587,29.6296,0,10,100,16.9725,9.36287,6.5666
"32101",509700,182300,51000,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,73.096427842,6.7416,55.5118,13.3333,0,13.3333,2.9091,37.96991,4.78723
"32102",509500,181600,102000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,172.75648766,10.9756,43.254,0,22.2222,0,4.1958,40.24831,4.2654
"32103",513700,188000,60000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,85.449445507,25.2577,46.0137,25,8.3333,50,6.7633,47.63436,6.87161
"32105",525700,196200,88000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,180.55839355,32.9167,36.1736,0,0,76.9231,9.3333,4.24327,3.66379
"32107",531300,166700,75000,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,89.16463879,9.4488,58.3832,33.3333,11.1111,44.4444,6.1798,50.48951,5.43478
"32108",511000,185200,135000,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,223.8403953,28.718,44.3439,20,0,50,9.2166,16.14104,9.69072
"32109",532300,164400,45000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.297512678,26.087,42.0561,0,0,41.6667,5.0847,2.95774,30.27889
"32110",530800,187400,57000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,61.300689168,9.9379,50.2404,21.4286,0,7.1429,10.1961,34.66496,4.83271
"32111",520100,178000,85000,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,81.734252224,31.9444,39.4822,33.3333,0,8.3333,4.1667,25.47507,8.04388
"32112",531200,179300,147000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,118,32,42.6035,41.6667,0,8.3333,9.434,105.8249,14.1994
"32113",521600,178600,90000,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,134.11847751,30.4348,41.0148,0,6.6667,20,8.2251,59.47375,5.23649
"32114",522300,165900,372000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,175,29.1262,39.3145,0,7.6923,53.8462,6.4516,41.09895,3.4188
"32115",525200,180400,68000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,121.48682035,21.3178,46.583,0,0,36.8421,4.1298,25.94203,9.70874
"32193",529200,168400,54000,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,91,20.6422,41.0345,0,0,130,4.9296,14.86657,14.87342
"32210",518200,165300,40995,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,57.864135382,39.785,30.9211,0,0,66.6667,13.089,8.5645,3.95387
"32215",533200,196000,50000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,70,28.3262,36.3372,5.5556,5.5556,27.7778,8.7087,33.96521,9.16808
"32231",552400,187300,54000,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,92,40,32.8612,0,10,30,16.0221,7.8489,15.32468
"32233",539400,170500,57500,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,99.47430015,15.6716,47.1299,11.1111,0,33.3333,11.7647,51.81789,5.53192
"32242",526200,167800,46000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,105.79012873,52.7273,22.6252,0,7.6923,38.4615,20.5323,47.69404,15
"32255",526100,172800,82000,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,115.63539093,11.8812,58.5938,20,0,60,2.439,26.87042,7.31183
"32283",527200,171300,35000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,38.638010142,62.0253,21.748,0,28.5714,185.7143,10.5263,5.38741,6.28571
"32284",531100,165100,36500,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,48.761911838,51.3514,23.4043,0,7.6923,46.1539,19.7674,41.16265,8.63558
"32296",553300,187600,29000,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,79,26.3158,40.038,12.5,0,25,5.4545,1.49069,8.76404
"32300",541100,190700,42500,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,71.517470696,34.4538,35.5311,16.6667,0,75,5.0179,113.0972,12.28448
"32636",512300,182500,118000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,112.01307748,52.6316,33.1858,0,9.0909,9.0909,15.4362,41.45874,12.44573
"32637",511600,181900,77000,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,87,0.4762,65.7948,14.2857,0,0,2.521,45.75369,10.69652
"32638",535800,177700,75000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,63.15828581,47.9452,26.5226,0,10,70,17.7885,68.52009,11.16505
"32639",517200,186700,98000,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,112.01307748,31.3187,38.8235,0,9.0909,36.3636,12.1849,4.02975,9.35412
"32640",545100,192300,95000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,153.25172292,41.4747,30.5344,0,0,46.1539,8.8235,101.3314,20.88167
"32641",539800,169700,53595,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,44,14.5299,45.8609,0,26.6667,53.3333,4.5455,21.12436,16.91176
"32642",535800,177700,145000,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,178.60791708,32.4561,26.9886,0,15.3846,30.7692,27.8885,6.65101,5.96125
"32643",527700,165200,94950,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,87.121282485,14.2857,22.0339,0,0,0,90,41.58308,1.97133
"32644",523200,165200,63000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,48,27.1845,47.1624,7.6923,7.6923,23.0769,7.9498,48.58974,6.63984
"32645",525200,163100,54795,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,44,49.0909,24.2593,6.25,18.75,18.75,19.3182,2.67465,5.31178
"32646",535800,177700,310000,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,236.37917263,9.4675,15.544,44.9902,11.1111,11.1111,4.7619,0.78208,1.87668
"32647",519100,167200,89450,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,51.08390764,61.1336,21.9101,0,15.3846,61.5385,8.0508,26.95195,5.01089
"32648",520400,177600,58275,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,39.659688295,38.8128,27.2436,0,21.4286,42.8571,6.3492,2.15328,6.31579
"32649",520800,189600,83000,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,130.49616406,37.4486,27.7213,7.6923,0,61.5385,12.069,47.51019,3.69775
"32650",513400,174600,102000,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,113.31339513,7.4488,56.2232,22.3464,0,0,15.8621,0.58189,7.03625
"32651",519800,193600,79000,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,59.907491687,12.8205,51.5373,10.5263,0,36.8421,2.0958,82.06223,6.47182
"32652",520700,189600,35500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,59,11.5942,44.6154,14.2857,7.1429,50,3.3742,20.25348,11.49425
"32653",527400,170000,195000,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,130.49616406,33.9367,37.2632,7.1429,0,35.7143,3.6765,8.0825,64.14142
"32654",537000,177100,47000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,35.294336188,13.4328,52.6316,16.6667,0,0,5,16.74674,2.75049
"32655",532400,197100,49000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,35,31.4103,42.2222,0,0,85.7143,6.6298,5.70289,4.9505
"32656",528400,166100,65000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,61,14.8148,45.122,13.3333,0,20,2.7132,9.23884,62.37425
"32657",508400,179300,66950,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,49.226310999,73.3906,11.2478,0,33.3333,77.7778,22.3301,38.87971,6.98113
"32658",536300,175700,127700,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,96.687905188,14.8148,45.122,13.3333,0,20,2.7132,9.23884,62.37425
"32659",512300,182500,165000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,58.049895046,12.8205,51.5373,10.5263,0,36.8421,2.0958,82.06223,6.47182
"32660",530000,181500,114850,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,169.97009269,64.3275,14.6771,0,10,30,18.9574,10.9881,18.53832
"32739",550200,188200,56000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,100.31021864,16.7742,46.0591,0,0,75,4.2553,1.10623,5.73123
"32743",545100,186900,65000,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,57.585495885,49.2611,25.7511,0,0,100,12.6087,6.51698,5.78035
"32744",550100,190800,110000,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,91.022235432,51.8135,29.5337,0,11.1111,66.6667,23.0367,5.71957,6.61765
"32745",553400,190200,90000,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,99.381420318,36.9318,38.1177,16.6667,0,8.3333,9.3137,3.19024,3.95833
"32746",550500,191500,79000,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,120.7437817,16.5179,49.8258,0,0,31.25,2.1053,0.53261,9.20245
"32747",547500,188400,55000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,105,30,37.8855,0,0,72.7273,6.1905,22.82528,8.36408
"32750",509400,178800,43000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.514294206,61.0329,23.4339,0,0,55.5556,16.4557,25.75951,6.99301
"32751",508600,183300,57500,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,85.449445507,60.4061,19.8661,0,18.1818,54.5455,16.1137,1.69841,5.29532
"32754",526800,196200,120250,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,142.57054223,5.5814,57.7689,5.5556,5.5556,16.6667,4.3478,0,0
"32755",525500,190900,74000,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,93.808630394,29.4118,39.2857,0,10,60,7.0588,0.32955,27.32558
"32756",535300,196400,68000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.944680772,40.5,35.1039,0,0,70,8.4577,34.05862,4.28817
"32757",533400,196100,123500,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,136.06895399,6.25,46.888,0,0,50,3.1008,2.18918,8.34846
"32763",514500,187900,76000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,98.452621998,52.1127,32.5359,9.0909,9.0909,81.8182,12.2093,6.96149,10.58201
"32764",509600,182100,202500,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,262.84992477,9.9715,26.3375,38.6167,0,11.1111,7.4766,1.19612,17.78094
"32774",541600,192700,136000,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,125.3877733,15.6863,57.6132,0,12.5,37.5,6.7227,18.97621,13.39031
"32778",540900,185100,62000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.941504282,9.5023,43.9577,0,12.5,43.75,3.6517,25.54777,2.5
"32779",533600,195200,36500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.151932829,17.8218,63.786,0,0,166.6667,1.5385,17.32079,12.60163
"32780",531300,193200,51000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.981869857,7.4561,51.5539,5.5556,11.1111,16.6667,3.4921,37.57154,10.15385
"32781",529800,193500,55000,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,104.95421024,34.375,31.5281,0,20,26.6667,7.6923,2.24657,11
"32782",536600,166100,54100,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,79.876655583,27.8571,38.9034,0,0,85.7143,6.9444,17.44617,7.87402
"32783",525900,163500,55000,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,73.93234633,15.2838,40.4321,0,0,10,5.5696,9.33054,3.54331
"32784",532900,169500,56000,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,118,32.2917,49.8674,13.3333,0,26.6667,2.8409,17.75842,19.00826
"32787",532500,181700,212000,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,234.52157598,12.3288,59.322,20,0,20,3.4483,3.98747,11.11111
"32789",525300,184500,52000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,54,19.8718,45.5919,30,0,50,3.3493,22.14141,10.83916
"32790",529900,190600,129950,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,83,10,63.4615,0,0,100,13.3333,17.0367,8.61057
"32791",518500,175000,216250,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,237.86524994,24.6231,42.2269,0,0,12.5,7.5601,10.87058,27.89855
"32793",532400,177500,31500,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,90.836475768,17.4157,46.0123,6.6667,0,13.3333,4.9618,8.43577,6.18337
"32794",532400,184700,54000,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,96.78078502,30.303,43.4174,0,20,20,5.814,4.73784,25
"32795",528600,181700,75435,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,67,26.087,42.0561,0,0,41.6667,5.0847,2.95774,30.27889
"32796",542200,188000,72500,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,125.20201363,7.6056,21.9178,49.435,14.2857,14.2857,6.9565,0.23119,5.63003
"32797",538700,187900,133000,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,191.33245407,19.3182,46.1009,30.7692,0,15.3846,5.1502,1.94095,9.44701
"32799",545800,186300,135000,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,153.25172292,21.6535,49.6516,11.1111,5.5556,27.7778,5.5718,17.20234,18.70968
"32800",543400,189000,87500,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,106.81180688,11.9761,54.7414,7.6923,0,23.0769,4.878,25.35415,8.40164
"32801",543900,188000,50000,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,92.415432913,12.6214,61.597,0,0,166.6667,2.7586,25.61973,17.95666
"32803",543800,185500,69000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,86.842642989,45.5959,26.506,0,0,70,10.6464,0.89238,9.02935
"32804",533400,192800,91000,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,97,8.8652,13.2076,52.9825,0,0,6.6667,0.58149,2.30769
"32806",534100,191800,76000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,72.910668178,16.7832,49.8615,22.2222,11.1111,33.3333,3.2787,1.33922,6.18182
"32807",524300,196800,66000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,89.16463879,17.4157,46.0123,6.6667,0,13.3333,4.9618,8.43577,6.18337
"32808",533400,192600,87000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,16.8539,47.5113,14.2857,0,14.2857,3.7736,0.3698,5.62771
"32809",524900,181400,77000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,89.16463879,47.9592,32.0988,0,0,240,8.5366,2.89564,3.82979
"32810",534700,195500,75500,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,74.303865659,42.1875,23.2432,0,16.6667,50,17.7778,41.49747,6.00343
"32811",533100,195800,75000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,69.659874055,51.8018,21.589,0,6.25,18.75,13.0742,16.49031,10.18998
"32812",515500,180700,114000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,111.45579849,32.6531,35.9677,0,25,91.6667,6.8345,1.81482,4.70263
"32813",516800,179300,40000,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,111.54867832,40,31.8519,0,11.1111,77.7778,12.234,8.19175,4.96
"32815",513000,182000,86000,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,76.997380789,11.1732,51.0393,0,0,112.5,2.3041,11.27402,4.22222
"32816",515300,179900,131000,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,166.25489941,10.3306,47.9881,0,0,11.1111,6.25,4.23191,5.76271
"32817",516900,180000,73000,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,74,25.1208,45.7275,11.7647,5.8824,11.7647,7.438,15.16357,7.80255
"32818",520000,191200,82500,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,104.48981108,29.064,39.0192,12.5,12.5,125,6.3218,26.91858,12.95547
"32819",517100,191900,36000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,80.248174911,18.1818,43.9583,0,6.6667,33.3333,4.2194,4.64298,14.52859
"32820",552500,191000,101000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,127.52400944,37.7432,43.9689,0,7.6923,69.2308,7.8431,1.31508,5.09259
"32822",545100,165600,137000,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,120.7437817,32.2835,35.1911,0,0,57.1429,7.4434,52.1334,8.75912
"32823",545100,165600,57000,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,85.263685843,47.9592,32.0988,0,0,240,8.5366,2.89564,3.82979
"32825",517000,179300,77000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,12.6214,61.597,0,0,166.6667,2.7586,25.61973,17.95666
"32826",518100,180800,140000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,103.0966136,17.9372,50.5769,0,0,69.2308,4.4177,27.48471,13.05483
"32827",517400,182200,164000,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,160.21771033,13.4021,59.0361,14.2857,0,28.5714,2.381,16.28694,5.56793
"32828",527100,195900,162650,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,136.53335315,20.1923,52.1576,23.0769,0,53.8462,5.1181,13.22967,13.83929
"32829",516800,182300,163500,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,136.53335315,16.5323,45.7971,17.6471,5.8824,41.1765,5.2198,1.70064,3.97351
"32830",516800,182300,78000,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,91,32.2115,35.6604,0,5.5556,11.1111,6.6434,19.96228,14.11765
"32832",515300,180300,94000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,104.48981108,30.303,38.6861,0,0,62.5,4.6296,9.63211,11.93772
"32833",515300,180300,99000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,100.31021864,12.7359,44.9653,0,0,10,3.7037,62.92496,7.09534
"32834",516900,182100,39500,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,47,14.5455,52.3256,0,0,31.25,3.6545,27.64406,9.86965
"32836",540400,183400,54000,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,85.449445507,30.3371,44.9198,0,0,700,8,15.75202,6.05187
"32837",540400,188400,38500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.186131183,34.4633,46.2766,11.1111,0,88.8889,7.8534,2.08432,6.66667
"32840",527600,170400,51000,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,102.16781528,10.3825,53.626,0,0,25,8.2251,6.89785,14.98929
"32841",513700,176800,90000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,97,8.5938,51.9774,11.1111,22.2222,44.4444,2.924,1.89063,7.32538
"32842",515100,175900,72500,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,52.012705961,34.1463,34.9076,0,7.1429,28.5714,6.2745,3.75405,9.53271
"32843",526300,183100,55000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,21.0762,47.3888,7.6923,7.6923,53.8462,3.169,29.03387,7.0626
"32847",513500,175000,51000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,87,28.8235,35.7294,8.3333,8.3333,8.3333,8.7649,39.29911,7.18954
"32848",513300,175500,58000,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,60.371890848,6.2241,46.9086,15,5,15,3.3735,31.33504,5.68182
"32849",511000,173600,70000,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,67.337878253,2.5,63.6364,20,0,20,2.6316,0.74816,9.78044
"32850",513400,175100,245000,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,241.48756339,14.2857,50,33.3333,0,0,7.6923,12.7258,11.5727
"32851",531300,197500,27000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,85.077926179,54.359,23.3193,0,22.2222,66.6667,14.1104,4.68094,28.21101
"32853",533600,197400,225000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,111.45579849,26.4069,34.1844,5,5,5,8.078,5.76966,25.92593
"32854",534100,199100,195000,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,154.9235599,6.422,57.2864,7.1429,0,28.5714,3.6066,16.08719,4.6595
"32855",530700,196800,87500,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,91.951033753,8.5837,53.5714,16.6667,5.5556,22.2222,6.2678,5.96011,8.02139
"32856",535400,197500,72500,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,57.864135382,6.6667,55.7522,6.6667,6.6667,6.6667,3.8339,2.36626,5.25362
"32859",532400,196800,51000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56.656697565,34.6821,44.0678,20,10,40,4.4643,15.63519,12.83019
"32860",535900,196400,64000,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,94.273029554,3.0075,57.0681,9.0909,0,18.1818,3.211,7.74708,5.27009
"32861",536400,198900,95000,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,135,4.9451,56.1539,16.6667,0,5.5556,2.346,34.92161,13.26531
"32863",527000,194900,84000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,125.3877733,11.6279,55.5874,0,25,25,7.1823,36.40588,8.98876
"32864",535500,197300,117000,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,117.95738673,9.4059,57.4689,18.1818,0,63.6364,5.314,164.2445,18.99441
"32865",524900,186000,80000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.842642989,20.1183,43.2304,23.0769,0,30.7692,5.6911,36.65198,8.61538
"32866",524800,190100,44950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.300689168,15.4812,57.6433,5.8824,0,41.1765,3.1609,13.80294,4.9922
"32867",521700,191800,120000,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,156.50251704,13.7363,44.7266,0,7.1429,21.4286,3.8596,53.02386,15.80882
"32868",526200,185100,145000,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,114,17.1429,45.5516,0,0,11.1111,15.7025,14.38318,3.94265
